GCF_000007085.1_ASM708v1
GCF_004359195.1_ASM435919v1
GCF_004367585.1_ASM436758v1
GCF_004421105.1_ASM442110v1
GCF_004526345.1_ASM452634v1
GCF_004564355.1_ASM456435v1
GCF_004564375.1_ASM456437v1
GCF_004571195.1_ASM457119v1
GCF_004683865.2_ASM468386v2
GCF_004683965.1_ASM468396v1
GCF_004684245.1_ASM468424v1
GCF_004792415.1_ASM479241v1
GCF_004795735.1_ASM479573v1
GCF_004798665.1_ASM479866v1
GCF_004798685.1_ASM479868v1
GCF_004851605.1_ASM485160v1
GCF_005144965.1_ASM514496v1
GCF_005145005.1_ASM514500v1
GCF_005155025.1_ASM515502v1
GCF_005222225.1_ASM522222v1
GCF_005234135.1_ASM523413v1
GCF_005280655.1_ASM528065v1
GCF_005577435.1_ASM557743v1
GCF_005601135.1_ASM560113v1
GCF_005849285.1_ASM584928v1
GCF_005860795.2_ASM586079v2
GCF_005885815.1_ASM588581v1
GCF_005887635.2_ASM588763v2
GCF_006094395.1_ASM609439v1
GCF_006159205.1_ASM615920v1
GCF_006228385.1_ASM622838v1
GCF_006337065.1_ASM633706v1
GCF_006337085.1_ASM633708v1
GCF_006337105.1_ASM633710v1
GCF_006349365.1_ASM634936v1
GCF_006351925.1_ASM635192v1
GCF_006352065.1_ASM635206v1
GCF_006494815.1_ASM649481v1
GCF_006542355.1_ASM654235v1
GCF_006547045.1_ASM654704v1
GCF_006770265.1_ASM677026v1
GCF_006770285.1_ASM677028v1
GCF_006965445.1_ASM696544v1
GCF_006965545.2_ASM696554v2
GCF_006970865.1_ASM697086v1
GCF_006974145.1_ASM697414v1
GCF_007000325.2_ASM700032v2
GCF_007164725.1_ASM716472v1
GCF_007197575.1_ASM719757v1
GCF_007197735.1_ASM719773v1
GCF_007197755.1_ASM719775v1
GCF_007301515.1_ASM730151v1
GCF_007559005.1_ASM755900v1
GCF_007559025.1_ASM755902v1
GCF_007641235.1_ASM764123v1
GCF_007747445.1_ASM774744v1
GCF_007748075.1_ASM774807v1
GCF_007795095.1_ASM779509v1
GCF_007833215.1_ASM783321v1
GCF_007833795.1_ASM783379v1
GCF_007855645.1_ASM785564v1
GCF_007859635.1_ASM785963v1
GCF_007859675.1_ASM785967v1
GCF_007904085.1_ASM790408v1
GCF_007954405.1_ASM795440v1
GCF_007954425.1_ASM795442v1
GCF_007993795.1_ASM799379v1
GCF_007998985.1_ASM799898v1
GCF_008000835.1_ASM800083v1
GCF_008000935.1_ASM800093v1
GCF_008001235.1_ASM800123v1
GCF_008014775.2_ASM801477v2
GCF_008033135.1_ASM803313v1
GCF_008152325.1_ASM815232v1
GCF_008195825.1_ASM819582v1
GCF_008274805.1_ASM827480v1
GCF_008275125.1_ASM827512v1
GCF_008329945.1_ASM832994v1
GCF_008329965.1_ASM832996v1
GCF_008365275.1_ASM836527v1
GCF_008365315.1_ASM836531v1
GCF_008727755.1_ASM872775v1
GCF_008727775.1_ASM872777v1
GCF_008761635.1_ASM876163v1
GCF_008807015.1_ASM880701v1
GCF_008843165.1_ASM884316v1
GCF_008973485.1_ASM897348v1
GCF_009068765.1_ASM906876v1
GCF_009258225.1_ASM925822v1
GCF_009363415.1_ASM936341v1
GCF_009363855.1_ASM936385v1
GCF_009363895.1_ASM936389v1
GCF_009388985.1_ASM938898v1
GCF_009557235.1_ASM955723v1
GCF_009601765.2_ASM960176v2
GCF_009646095.1_ASM964609v1
GCF_009649075.1_ASM964907v1
GCF_009649955.1_ASM964995v1
GCF_009650135.1_ASM965013v1
GCF_009650215.1_ASM965021v1
GCF_009662475.1_ASM966247v1
GCF_009676955.1_ASM967695v1
GCF_009734385.1_ASM973438v1
GCF_009734405.1_ASM973440v1
GCF_009734425.1_ASM973442v1
GCF_009740285.1_ASM974028v1
GCF_009746125.1_ASM974612v1
GCF_009754905.2_ASM975490v2
GCF_009762325.1_ASM976232v1
GCF_009762795.1_ASM976279v1
GCF_009789655.1_ASM978965v1
GCF_009792295.1_ASM979229v1
GCF_009792355.1_ASM979235v1
GCF_009831375.1_ASM983137v1
GCF_009833965.1_ASM983396v1
GCF_009834025.1_ASM983402v1
GCF_009834925.2_ASM983492v2
GCF_009905215.1_ASM990521v1
GCF_009913235.1_ASM991323v1
GCF_009913435.1_ASM991343v1
GCF_009930795.1_ASM993079v1
GCF_009931615.1_ASM993161v1
GCF_009937995.1_ASM993799v1
GCF_009938015.1_ASM993801v1
GCF_009938205.1_ASM993820v1
GCF_010092985.1_ASM1009298v1
GCF_010120715.1_ASM1012071v1
GCF_010669305.1_ASM1066930v1
GCF_010726505.1_ASM1072650v1
GCF_010726955.1_ASM1072695v1
GCF_010728155.1_ASM1072815v1
GCF_010729485.1_ASM1072948v1
GCF_010731755.1_ASM1073175v1
GCF_010731835.1_ASM1073183v1
GCF_011038645.2_ASM1103864v2
GCF_011038655.2_ASM1103865v2
GCF_011044155.1_ASM1104415v1
GCF_011044175.1_ASM1104417v1
GCF_011044255.1_ASM1104425v1
GCF_011046245.1_ASM1104624v1
GCF_011057975.1_ASM1105797v1
GCF_011064285.1_ASM1106428v1
GCF_011100465.1_ASM1110046v1
GCF_011290485.1_ASM1129048v1
GCF_011299095.1_ASM1129909v1
GCF_011299575.1_ASM1129957v1
GCF_011300215.1_ASM1130021v1
GCF_011300455.1_ASM1130045v1
GCF_011304195.1_ASM1130419v1
GCF_011382965.1_ASM1138296v1
GCF_011382985.1_ASM1138298v1
GCF_011393335.1_ASM1139333v1
GCF_011397115.1_ASM1139711v1
GCF_011398155.1_ASM1139815v1
GCF_011398355.1_ASM1139835v1
GCF_011405655.1_ASM1140565v1
GCF_011420305.2_ASM1142030v2
GCF_011492945.1_ASM1149294v1
GCF_011492965.1_ASM1149296v1
GCF_011578045.1_ASM1157804v1
GCF_011578285.1_ASM1157828v1
GCF_011617245.1_ASM1161724v1
GCF_011617465.1_ASM1161746v1
GCF_011617705.1_ASM1161770v1
GCF_011745665.1_ASM1174566v1
GCF_011751765.2_ASM1175176v2
GCF_011764585.1_ASM1176458v1
GCF_012277275.1_ASM1227727v1
GCF_012295575.1_ASM1229557v1
GCF_012516475.1_ASM1251647v1
GCF_012530535.1_ASM1253053v1
GCF_012584515.1_ASM1258451v1
GCF_012769535.1_ASM1276953v1
GCF_012931845.1_ASM1293184v1
GCF_012932215.1_ASM1293221v1
GCF_012955605.1_ASM1295560v1
GCF_012979535.1_ASM1297953v1
GCF_013003985.1_ASM1300398v1
GCF_013177295.1_ASM1317729v1
GCF_013177455.1_ASM1317745v1
GCF_013177635.1_ASM1317763v1
GCF_013177675.1_ASM1317767v1
GCF_013184985.2_ASM1318498v2
GCF_013200955.2_ASM1320095v2
GCF_013201665.1_ASM1320166v1
GCF_013201685.1_ASM1320168v1
GCF_013201825.1_ASM1320182v1
GCF_013201935.1_ASM1320193v1
GCF_013260645.1_ASM1326064v1
GCF_013265555.1_ASM1326555v1
GCF_013265585.1_ASM1326558v1
GCF_013282215.1_ASM1328221v1
GCF_013282625.1_ASM1328262v1
GCF_013307245.1_ASM1330724v1
GCF_013358405.1_ASM1335840v1
GCF_013363755.1_ASM1336375v1
GCF_013372285.1_ASM1337228v1
GCF_013376455.1_ASM1337645v1
GCF_013377195.1_ASM1337719v1
GCF_013377295.1_ASM1337729v1
GCF_013378075.1_ASM1337807v1
GCF_013389455.1_ASM1338945v1
GCF_013393365.1_ASM1339336v1
GCF_013402795.1_ASM1340279v1
GCF_013403565.1_ASM1340356v1
GCF_013414345.1_ASM1341434v1
GCF_013423785.1_ASM1342378v1
GCF_013624435.2_ASM1362443v2
GCF_014058705.1_ASM1405870v1
GCF_014069875.1_ASM1406987v1
GCF_014117445.1_ASM1411744v1
GCF_014126615.1_ASM1412661v1
GCF_014126825.1_ASM1412682v1
GCF_014127485.1_ASM1412748v1
GCF_014191545.1_ASM1419154v1
GCF_014262665.1_ASM1426266v1
GCF_014287515.2_ASM1428751v2
GCF_014295415.1_ASM1429541v1
GCF_014334095.1_ASM1433409v1
GCF_014337155.1_ASM1433715v1
GCF_014337175.1_ASM1433717v1
GCF_014337195.1_ASM1433719v1
GCF_014337215.1_ASM1433721v1
GCF_014337255.1_ASM1433725v1
GCF_014352855.1_ASM1435285v1
GCF_014352875.1_ASM1435287v1
GCF_014396165.1_ASM1439616v1
GCF_014396385.1_ASM1439638v1
GCF_014396585.1_ASM1439658v1
GCF_014397115.1_ASM1439711v1
GCF_014467015.1_ASM1446701v1
GCF_014467055.1_ASM1446705v1
GCF_014489475.1_ASM1448947v1
GCF_014489575.1_ASM1448957v1
GCF_014490555.1_ASM1449055v1
GCF_014490575.1_ASM1449057v1
GCF_014522205.1_ASM1452220v1
GCF_014524565.1_ASM1452456v1
GCF_014595995.2_ASM1459599v2
GCF_014672695.1_ASM1467269v1
GCF_014672835.1_ASM1467283v1
GCF_014701195.1_ASM1470119v1
GCF_014701235.1_ASM1470123v1
GCF_014764305.1_ASM1476430v1
GCF_014764365.1_ASM1476436v1
GCF_014775655.1_ASM1477565v1
GCF_014805825.1_ASM1480582v1
GCF_014879975.1_ASM1487997v1
GCF_014898075.1_ASM1489807v1
GCF_014898155.1_ASM1489815v1
GCF_014899185.1_ASM1489918v1
GCF_014905095.1_ASM1490509v1
GCF_014905115.1_ASM1490511v1
GCF_014926585.1_ASM1492658v1
GCF_014931715.1_ASM1493171v1
GCF_014960965.1_ASM1496096v1
GCF_015097055.1_ASM1509705v1
GCF_015140235.1_ASM1514023v1
GCF_015159595.1_ASM1515959v1
GCF_015209725.1_ASM1520972v1
GCF_015209745.1_ASM1520974v1
GCF_015240255.1_ASM1524025v1
GCF_015265455.1_ASM1526545v1
GCF_015265475.1_ASM1526547v1
GCF_015277515.1_ASM1527751v1
GCF_015277815.1_ASM1527781v1
GCF_015277855.1_ASM1527785v1
GCF_015277875.1_ASM1527787v1
GCF_015356115.1_ASM1535611v1
GCF_015476115.1_ASM1547611v1
GCF_015482585.1_ASM1548258v1
GCF_015644725.1_ASM1564472v1
GCF_015679265.1_ASM1567926v1
GCF_015711475.1_ASM1571147v2
GCF_015775515.1_ASM1577551v1
GCF_015775975.1_ASM1577597v1
GCF_016028795.1_ASM1602879v1
GCF_016117655.1_ASM1611765v1
GCF_016132545.1_ASM1613254v1
GCF_016406105.1_ASM1640610v1
GCF_016446285.1_ASM1644628v1
GCF_016458825.1_ASM1645882v1
GCF_016469335.1_ASM1646933v1
GCF_016495865.1_ASM1649586v1
GCF_016592575.1_ASM1659257v1
GCF_016593255.1_ASM1659325v1
GCF_016598775.1_ASM1659877v1
GCF_016613475.2_ASM1661347v2
GCF_016653615.1_ASM1665361v1
GCF_016656965.1_ASM1665696v1
GCF_016724785.1_ASM1672478v1
GCF_016743815.1_ASM1674381v1
GCF_016757735.1_ASM1675773v1
GCF_016772275.1_ASM1677227v1
GCF_016772315.1_ASM1677231v1
GCF_016834455.1_ASM1683445v1
GCF_016858125.1_ASM1685812v1
GCF_016894345.1_ASM1689434v1
GCF_016918765.2_ASM1691876v2
GCF_016925535.1_ASM1692553v1
GCF_017068455.1_ASM1706845v1
GCF_017086445.1_ASM1708644v1
GCF_017301335.1_ASM1730133v1
GCF_017301615.1_ASM1730161v1
GCF_017309675.2_ASM1730967v2
GCF_017338855.1_ASM1733885v1
GCF_017347585.1_ASM1734758v1
GCF_017347605.1_ASM1734760v1
GCF_017352215.1_ASM1735221v1
GCF_017354945.1_ASM1735494v1
GCF_017354965.1_ASM1735496v1
GCF_017355405.1_ASM1735540v1
GCF_017357825.1_ASM1735782v1
GCF_017357865.1_ASM1735786v1
GCF_017487345.1_ASM1748734v1
GCF_017487405.1_ASM1748740v1
GCF_017498485.1_ASM1749848v1
GCF_017498525.1_ASM1749852v1
GCF_017498565.1_ASM1749856v1
GCF_017569185.1_ASM1756918v1
GCF_017569225.1_ASM1756922v1
GCF_017638545.1_ASM1763854v1
GCF_017654485.1_ASM1765448v1
GCF_017724035.1_ASM1772403v1
GCF_017751145.1_ASM1775114v1
GCF_017792025.1_ASM1779202v1
GCF_017815515.1_ASM1781551v1
GCF_017893965.1_ASM1789396v1
GCF_017901135.1_ASM1790113v1
GCF_017901175.1_ASM1790117v1
GCF_017948305.1_ASM1794830v1
GCF_017948405.1_ASM1794840v1
GCF_018024495.1_ASM1802449v1
GCF_018069705.1_ASM1806970v1
GCF_018118585.1_ASM1811858v1
GCF_018127725.1_ASM1812772v1
GCF_018128945.1_ASM1812894v1
GCF_018137985.1_ASM1813798v1
GCF_018141525.1_ASM1814152v1
GCF_018141545.1_ASM1814154v1
GCF_018200035.1_ASM1820003v1
GCF_018223345.1_ASM1822334v1
GCF_018243235.1_ASM1824323v1
GCF_018279165.1_ASM1827916v1
GCF_018314255.1_ASM1831425v1
GCF_018324385.1_ASM1832438v1
GCF_018326425.1_ASM1832642v1
GCF_018388425.1_ASM1838842v1
GCF_018388445.1_ASM1838844v1
GCF_018388465.1_ASM1838846v1
GCF_018389385.1_ASM1838938v1
GCF_018406605.1_ASM1840660v1
GCF_018406645.1_ASM1840664v1
GCF_018408575.1_ASM1840857v1
GCF_018408705.1_ASM1840870v1
GCF_018409545.1_ASM1840954v1
GCF_018436245.1_ASM1843624v1
GCF_018595685.2_ASM1859568v2
GCF_018622995.1_ASM1862299v1
GCF_018623035.1_ASM1862303v1
GCF_018802605.1_ASM1880260v1
GCF_018866245.1_ASM1886624v1
GCF_018866305.1_ASM1886630v1
GCF_018905915.1_ASM1890591v1
GCF_018982885.2_ASM1898288v2
GCF_019048385.1_ASM1904838v1
GCF_019203185.1_ASM1920318v1
GCF_019203965.1_ASM1920396v1
GCF_019226825.1_ASM1922682v1
GCF_019297855.1_ASM1929785v1
GCF_019316905.1_ASM1931690v1
GCF_019355395.1_ASM1935539v1
GCF_019443285.1_ASM1944328v1
GCF_019457475.1_ASM1945747v1
GCF_019457515.1_ASM1945751v1
GCF_019457595.1_ASM1945759v1
GCF_019464535.1_ASM1946453v1
GCF_019504385.1_ASM1950438v1
GCF_019575955.1_ASM1957595v1
GCF_019613795.1_ASM1961379v1
GCF_019623905.1_ASM1962390v1
GCF_019665765.1_ASM1966576v1
GCF_019702945.1_ASM1970294v1
GCF_019703835.1_ASM1970383v1
GCF_019703855.1_ASM1970385v1
GCF_019703875.1_ASM1970387v1
GCF_019740355.2_ASM1974035v2
GCF_019880205.1_ASM1988020v1
GCF_019880385.1_ASM1988038v1
GCF_019884725.1_ASM1988472v1
GCF_019891395.1_ASM1989139v1
GCF_019916025.1_ASM1991602v1
GCF_019916085.1_ASM1991608v1
GCF_019930585.1_ASM1993058v1
GCF_019931675.1_ASM1993167v1
GCF_019968605.1_ASM1996860v1
GCF_019974135.1_ASM1997413v1
GCF_020025155.1_ASM2002515v1
GCF_020042285.1_ASM2004228v1
GCF_020097155.1_ASM2009715v1
GCF_020097475.1_ASM20009747v1
GCF_020229735.1_ASM2022973v1
GCF_020268605.1_ASM2026860v1
GCF_020410745.1_ASM2041074v1
GCF_020424085.1_ASM2042408v1
GCF_020447305.1_ASM2044730v2
GCF_020511155.1_ASM2051115v1
GCF_020519665.1_ASM2051966v1
GCF_020535405.1_ASM2053540v1
GCF_020546685.1_ASM2054668v1
GCF_020616335.1_ASM2061633v1
GCF_020694005.1_ASM2069400v1
GCF_020809405.1_ASM2080940v1
GCF_020866845.1_ASM2086684v1
GCF_020883455.1_ASM2088345v1
GCF_020883535.1_ASM2088353v1
GCF_020886055.1_ASM2088605v1
GCF_020886695.1_ASM2088669v1
GCF_020906275.1_ASM2090627v1
GCF_020911965.1_ASM2091196v1
GCF_020985365.1_ASM2098536v1
GCF_020991065.1_ASM2099106v1
GCF_021044565.1_ASM2104456v1
GCF_021049245.1_ASM2104924v1
GCF_021049265.1_ASM2104926v1
GCF_021049285.1_ASM2104928v1
GCF_021049305.1_ASM2104930v1
GCF_021054785.1_ASM2105478v1
GCF_021117385.1_ASM2111738v1
GCF_021117405.1_ASM2111740v1
